date,currency,exchange_rate
2013-02-20,GBP,0.8716
2013-02-21,GBP,0.8647
2013-02-22,GBP,0.8695
2013-02-25,GBP,0.8614
2013-02-26,GBP,0.8634
2013-02-27,GBP,0.8664
2013-02-28,GBP,0.8609
2013-03-01,GBP,0.8654
2013-03-04,GBP,0.8618
2013-03-05,GBP,0.8625
2013-03-06,GBP,0.8635
2013-03-07,GBP,0.873
2013-03-08,GBP,0.8712
2013-03-11,GBP,0.8744
2013-03-12,GBP,0.8741
2013-03-13,GBP,0.8684
2013-03-14,GBP,0.8618
2013-03-15,GBP,0.8648
2013-03-18,GBP,0.8578
2013-03-19,GBP,0.8524
2013-03-20,GBP,0.8569
2013-03-21,GBP,0.8498
2013-03-22,GBP,0.8528
2013-03-25,GBP,0.8463
2013-03-26,GBP,0.8479
2013-03-27,GBP,0.8446
2013-03-28,GBP,0.8437
2013-03-29,GBP,0.8427
2013-04-01,GBP,0.8431
2013-04-02,GBP,0.8488
2013-04-03,GBP,0.8484
2013-04-04,GBP,0.849
2013-04-05,GBP,0.847
2013-04-08,GBP,0.8526
2013-04-09,GBP,0.8537
2013-04-10,GBP,0.8524
2013-04-11,GBP,0.8517
2013-04-12,GBP,0.8546
2013-04-15,GBP,0.8531
2013-04-16,GBP,0.8576
2013-04-17,GBP,0.855
2013-04-18,GBP,0.8542
2013-04-19,GBP,0.8573
2013-04-22,GBP,0.8543
2013-04-23,GBP,0.8532
2013-04-24,GBP,0.8522
2013-04-25,GBP,0.8428
2013-04-26,GBP,0.8419
2013-04-29,GBP,0.8449
2013-04-30,GBP,0.8474
2013-05-01,GBP,0.8473
2013-05-02,GBP,0.8409
2013-05-03,GBP,0.8424
2013-05-06,GBP,0.8411
2013-05-07,GBP,0.8446
2013-05-08,GBP,0.8467
2013-05-09,GBP,0.8442
2013-05-10,GBP,0.8457
2013-05-13,GBP,0.8482
2013-05-14,GBP,0.8496
2013-05-15,GBP,0.8458
2013-05-16,GBP,0.8433
2013-05-17,GBP,0.8464
2013-05-20,GBP,0.8442
2013-05-21,GBP,0.8517
2013-05-22,GBP,0.8544
2013-05-23,GBP,0.8561
2013-05-24,GBP,0.8551
2013-05-27,GBP,0.855
2013-05-28,GBP,0.8548
2013-05-29,GBP,0.8551
2013-05-30,GBP,0.8563
2013-05-31,GBP,0.8548
2013-06-03,GBP,0.8532
2013-06-04,GBP,0.8541
2013-06-05,GBP,0.8497
2013-06-06,GBP,0.849
2013-06-07,GBP,0.8501
2013-06-10,GBP,0.8512
2013-06-11,GBP,0.8508
2013-06-12,GBP,0.8505
2013-06-13,GBP,0.8506
2013-06-14,GBP,0.8499
2013-06-17,GBP,0.85
2013-06-18,GBP,0.8564
2013-06-19,GBP,0.8583
2013-06-20,GBP,0.8528
2013-06-21,GBP,0.8509
2013-06-24,GBP,0.85
2013-06-25,GBP,0.8481
2013-06-26,GBP,0.8492
2013-06-27,GBP,0.8543
2013-06-28,GBP,0.8553
2013-07-01,GBP,0.8582
2013-07-02,GBP,0.8566
2013-07-03,GBP,0.8511
2013-07-04,GBP,0.8564
2013-07-05,GBP,0.8611
2013-07-08,GBP,0.8621
2013-07-09,GBP,0.86
2013-07-10,GBP,0.8644
2013-07-11,GBP,0.8621
2013-07-12,GBP,0.8652
2013-07-15,GBP,0.8651
2013-07-16,GBP,0.8683
2013-07-17,GBP,0.8624
2013-07-18,GBP,0.8607
2013-07-19,GBP,0.8609
2013-07-22,GBP,0.8584
2013-07-23,GBP,0.86
2013-07-24,GBP,0.8617
2013-07-25,GBP,0.8629
2013-07-26,GBP,0.8628
2013-07-29,GBP,0.8642
2013-07-30,GBP,0.8703
2013-07-31,GBP,0.8747
2013-08-01,GBP,0.8737
2013-08-02,GBP,0.8685
2013-08-05,GBP,0.8635
2013-08-06,GBP,0.8667
2013-08-07,GBP,0.8609
2013-08-08,GBP,0.8611
2013-08-09,GBP,0.8605
2013-08-12,GBP,0.86
2013-08-13,GBP,0.8583
2013-08-14,GBP,0.855
2013-08-15,GBP,0.8533
2013-08-16,GBP,0.8534
2013-08-19,GBP,0.8521
2013-08-20,GBP,0.8565
2013-08-21,GBP,0.8529
2013-08-22,GBP,0.8568
2013-08-23,GBP,0.8594
2013-08-26,GBP,0.8581
2013-08-27,GBP,0.8613
2013-08-28,GBP,0.859
2013-08-29,GBP,0.8539
2013-08-30,GBP,0.8529
2013-09-02,GBP,0.8485
2013-09-03,GBP,0.8461
2013-09-04,GBP,0.845
2013-09-05,GBP,0.8414
2013-09-06,GBP,0.8428
2013-09-09,GBP,0.8444
2013-09-10,GBP,0.8432
2013-09-11,GBP,0.8412
2013-09-12,GBP,0.8412
2013-09-13,GBP,0.8372
2013-09-16,GBP,0.8388
2013-09-17,GBP,0.8396
2013-09-18,GBP,0.837
2013-09-19,GBP,0.8438
2013-09-20,GBP,0.8448
2013-09-23,GBP,0.8409
2013-09-24,GBP,0.8417
2013-09-25,GBP,0.841
2013-09-26,GBP,0.8408
2013-09-27,GBP,0.8376
2013-09-30,GBP,0.8354
2013-10-01,GBP,0.835
2013-10-02,GBP,0.8367
2013-10-03,GBP,0.8429
2013-10-04,GBP,0.8466
2013-10-07,GBP,0.8435
2013-10-08,GBP,0.8438
2013-10-09,GBP,0.8475
2013-10-10,GBP,0.8467
2013-10-11,GBP,0.8491
2013-10-14,GBP,0.8484
2013-10-15,GBP,0.8453
2013-10-16,GBP,0.8483
2013-10-17,GBP,0.8459
2013-10-18,GBP,0.8459
2013-10-21,GBP,0.8471
2013-10-22,GBP,0.8488
2013-10-23,GBP,0.8521
2013-10-24,GBP,0.8515
2013-10-25,GBP,0.8539
2013-10-28,GBP,0.8541
2013-10-29,GBP,0.8565
2013-10-30,GBP,0.8564
2013-10-31,GBP,0.8468
2013-11-01,GBP,0.8474
2013-11-04,GBP,0.8464
2013-11-05,GBP,0.8396
2013-11-06,GBP,0.8403
2013-11-07,GBP,0.8336
2013-11-08,GBP,0.8345
2013-11-11,GBP,0.8384
2013-11-12,GBP,0.8446
2013-11-13,GBP,0.8398
2013-11-14,GBP,0.8376
2013-11-15,GBP,0.8373
2013-11-18,GBP,0.8383
2013-11-19,GBP,0.8397
2013-11-20,GBP,0.8344
2013-11-21,GBP,0.8321
2013-11-22,GBP,0.8353
2013-11-25,GBP,0.8364
2013-11-26,GBP,0.8369
2013-11-27,GBP,0.8336
2013-11-28,GBP,0.8323
2013-11-29,GBP,0.8302
2013-12-02,GBP,0.8278
2013-12-03,GBP,0.829
2013-12-04,GBP,0.8296
2013-12-05,GBP,0.8365
2013-12-06,GBP,0.8381
2013-12-09,GBP,0.8361
2013-12-10,GBP,0.8367
2013-12-11,GBP,0.8418
2013-12-12,GBP,0.8411
2013-12-13,GBP,0.8431
2013-12-16,GBP,0.8441
2013-12-17,GBP,0.8464
2013-12-18,GBP,0.8348
2013-12-19,GBP,0.8343
2013-12-20,GBP,0.8366
2013-12-23,GBP,0.8371
2013-12-24,GBP,0.8356
2013-12-25,GBP,0.8363
2013-12-26,GBP,0.8341
2013-12-27,GBP,0.8338
2013-12-30,GBP,0.8362
2013-12-31,GBP,0.8297
2014-01-01,GBP,0.83
2014-01-02,GBP,0.8308
2014-01-03,GBP,0.8273
2014-01-06,GBP,0.8305
2014-01-07,GBP,0.83
2014-01-08,GBP,0.8252
2014-01-09,GBP,0.8255
2014-01-10,GBP,0.8291
2014-01-13,GBP,0.8342
2014-01-14,GBP,0.832
2014-01-15,GBP,0.8309
2014-01-16,GBP,0.8327
2014-01-17,GBP,0.8244
2014-01-20,GBP,0.8247
2014-01-21,GBP,0.8228
2014-01-22,GBP,0.8172
2014-01-23,GBP,0.8231
2014-01-24,GBP,0.8297
2014-01-27,GBP,0.8242
2014-01-28,GBP,0.8244
2014-01-29,GBP,0.8247
2014-01-30,GBP,0.8223
2014-01-31,GBP,0.8203
2014-02-03,GBP,0.8294
2014-02-04,GBP,0.8278
2014-02-05,GBP,0.8294
2014-02-06,GBP,0.8325
2014-02-07,GBP,0.8307
2014-02-10,GBP,0.8317
2014-02-11,GBP,0.8289
2014-02-12,GBP,0.8189
2014-02-13,GBP,0.821
2014-02-14,GBP,0.8175
2014-02-17,GBP,0.8199
2014-02-18,GBP,0.8243
2014-02-19,GBP,0.8232
2014-02-20,GBP,0.8237
2014-02-21,GBP,0.8266
2014-02-24,GBP,0.8245
2014-02-25,GBP,0.8238
2014-02-26,GBP,0.8208
2014-02-27,GBP,0.8214
2014-02-28,GBP,0.8242
2014-03-03,GBP,0.8239
2014-03-04,GBP,0.8245
2014-03-05,GBP,0.8211
2014-03-06,GBP,0.8278
2014-03-07,GBP,0.8299
2014-03-10,GBP,0.8336
2014-03-11,GBP,0.8339
2014-03-12,GBP,0.8365
2014-03-13,GBP,0.8344
2014-03-14,GBP,0.8353
2014-03-17,GBP,0.8367
2014-03-18,GBP,0.8396
2014-03-19,GBP,0.8357
2014-03-20,GBP,0.8345
2014-03-21,GBP,0.8367
2014-03-24,GBP,0.8386
2014-03-25,GBP,0.8362
2014-03-26,GBP,0.8314
2014-03-27,GBP,0.8275
2014-03-28,GBP,0.8264
2014-03-31,GBP,0.8265
2014-04-01,GBP,0.8292
2014-04-02,GBP,0.8276
2014-04-03,GBP,0.8265
2014-04-04,GBP,0.8269
2014-04-07,GBP,0.8272
2014-04-08,GBP,0.8234
2014-04-09,GBP,0.8248
2014-04-10,GBP,0.8274
2014-04-11,GBP,0.8298
2014-04-14,GBP,0.826
2014-04-15,GBP,0.8255
2014-04-16,GBP,0.8225
2014-04-17,GBP,0.8224
2014-04-18,GBP,0.8228
2014-04-21,GBP,0.8212
2014-04-22,GBP,0.8204
2014-04-23,GBP,0.8232
2014-04-24,GBP,0.8231
2014-04-25,GBP,0.8231
2014-04-28,GBP,0.8238
2014-04-29,GBP,0.8207
2014-04-30,GBP,0.8214
2014-05-01,GBP,0.8209
2014-05-02,GBP,0.822
2014-05-05,GBP,0.8224
2014-05-06,GBP,0.8203
2014-05-07,GBP,0.8204
2014-05-08,GBP,0.8173
2014-05-09,GBP,0.816
2014-05-12,GBP,0.8156
2014-05-13,GBP,0.8143
2014-05-14,GBP,0.8179
2014-05-15,GBP,0.8165
2014-05-16,GBP,0.814
2014-05-19,GBP,0.8152
2014-05-20,GBP,0.8133
2014-05-21,GBP,0.8097
2014-05-22,GBP,0.8096
2014-05-23,GBP,0.8101
2014-05-26,GBP,0.81
2014-05-27,GBP,0.8109
2014-05-28,GBP,0.8132
2014-05-29,GBP,0.8135
2014-05-30,GBP,0.8139
2014-06-02,GBP,0.8119
2014-06-03,GBP,0.8135
2014-06-04,GBP,0.8125
2014-06-05,GBP,0.8125
2014-06-06,GBP,0.8119
2014-06-09,GBP,0.8088
2014-06-10,GBP,0.8083
2014-06-11,GBP,0.806
2014-06-12,GBP,0.8004
2014-06-13,GBP,0.7981
2014-06-16,GBP,0.7993
2014-06-17,GBP,0.7984
2014-06-18,GBP,0.7996
2014-06-19,GBP,0.7983
2014-06-20,GBP,0.7991
2014-06-23,GBP,0.7988
2014-06-24,GBP,0.8009
2014-06-25,GBP,0.8026
2014-06-26,GBP,0.7993
2014-06-27,GBP,0.8011
2014-06-30,GBP,0.8003
2014-07-01,GBP,0.7975
2014-07-02,GBP,0.7956
2014-07-03,GBP,0.7933
2014-07-04,GBP,0.7921
2014-07-07,GBP,0.7941
2014-07-08,GBP,0.7946
2014-07-09,GBP,0.795
2014-07-10,GBP,0.7941
2014-07-11,GBP,0.7951
2014-07-14,GBP,0.7971
2014-07-15,GBP,0.7914
2014-07-16,GBP,0.7891
2014-07-17,GBP,0.7909
2014-07-18,GBP,0.7915
2014-07-21,GBP,0.7919
2014-07-22,GBP,0.7891
2014-07-23,GBP,0.79
2014-07-24,GBP,0.7925
2014-07-25,GBP,0.7906
2014-07-28,GBP,0.7913
2014-07-29,GBP,0.7913
2014-07-30,GBP,0.792
2014-07-31,GBP,0.7928
2014-08-01,GBP,0.7984
2014-08-04,GBP,0.7961
2014-08-05,GBP,0.7919
2014-08-06,GBP,0.7941
2014-08-07,GBP,0.7938
2014-08-08,GBP,0.7994
2014-08-11,GBP,0.7971
2014-08-12,GBP,0.7952
2014-08-13,GBP,0.8006
2014-08-14,GBP,0.8009
2014-08-15,GBP,0.8026
2014-08-18,GBP,0.7988
2014-08-19,GBP,0.8015
2014-08-20,GBP,0.7988
2014-08-21,GBP,0.8011
2014-08-22,GBP,0.7988
2014-08-25,GBP,0.796
2014-08-26,GBP,0.796
2014-08-27,GBP,0.796
2014-08-28,GBP,0.7947
2014-08-29,GBP,0.7909
2014-09-01,GBP,0.7903
2014-09-02,GBP,0.7974
2014-09-03,GBP,0.7987
2014-09-04,GBP,0.7928
2014-09-05,GBP,0.7933
2014-09-08,GBP,0.8014
2014-09-09,GBP,0.8034
2014-09-10,GBP,0.7972
2014-09-11,GBP,0.7941
2014-09-12,GBP,0.7969
2014-09-15,GBP,0.7973
2014-09-16,GBP,0.7963
2014-09-17,GBP,0.7898
2014-09-18,GBP,0.7856
2014-09-19,GBP,0.7874
2014-09-22,GBP,0.7852
2014-09-23,GBP,0.7838
2014-09-24,GBP,0.782
2014-09-25,GBP,0.7814
2014-09-26,GBP,0.7808
2014-09-29,GBP,0.7811
2014-09-30,GBP,0.7789
2014-10-01,GBP,0.7796
2014-10-02,GBP,0.7845
2014-10-03,GBP,0.7839
2014-10-06,GBP,0.7868
2014-10-07,GBP,0.7867
2014-10-08,GBP,0.7877
2014-10-09,GBP,0.7872
2014-10-10,GBP,0.7851
2014-10-13,GBP,0.7926
2014-10-14,GBP,0.7958
2014-10-15,GBP,0.8009
2014-10-16,GBP,0.7965
2014-10-17,GBP,0.7927
2014-10-20,GBP,0.7917
2014-10-21,GBP,0.7886
2014-10-22,GBP,0.7881
2014-10-23,GBP,0.7886
2014-10-24,GBP,0.7875
2014-10-27,GBP,0.7877
2014-10-28,GBP,0.7892
2014-10-29,GBP,0.789
2014-10-30,GBP,0.7881
2014-10-31,GBP,0.783
2014-11-03,GBP,0.7814
2014-11-04,GBP,0.784
2014-11-05,GBP,0.7814
2014-11-06,GBP,0.7814
2014-11-07,GBP,0.7842
2014-11-10,GBP,0.7839
2014-11-11,GBP,0.7835
2014-11-12,GBP,0.7881
2014-11-13,GBP,0.7941
2014-11-14,GBP,0.7988
2014-11-17,GBP,0.796
2014-11-18,GBP,0.8017
2014-11-19,GBP,0.8004
2014-11-20,GBP,0.799
2014-11-21,GBP,0.7911
2014-11-24,GBP,0.79204
2014-11-25,GBP,0.79406
2014-11-26,GBP,0.79177
2014-11-27,GBP,0.79233
2014-11-28,GBP,0.7955
2014-12-01,GBP,0.79266
2014-12-02,GBP,0.79187
2014-12-03,GBP,0.7846
2014-12-04,GBP,0.78978
2014-12-05,GBP,0.7884
2014-12-08,GBP,0.7866
2014-12-09,GBP,0.78976
2014-12-10,GBP,0.79184
2014-12-11,GBP,0.78868
2014-12-12,GBP,0.7932
2014-12-15,GBP,0.79537
2014-12-16,GBP,0.79443
2014-12-17,GBP,0.79198
2014-12-18,GBP,0.78415
2014-12-19,GBP,0.7824
2014-12-22,GBP,0.78468
2014-12-23,GBP,0.78433
2014-12-24,GBP,0.784
2014-12-25,GBP,0.78506
2014-12-26,GBP,0.783
2014-12-29,GBP,0.7835
2014-12-30,GBP,0.78119
2014-12-31,GBP,0.7766
2015-01-01,GBP,0.77655
2015-01-02,GBP,0.7824
2015-01-05,GBP,0.78222
2015-01-06,GBP,0.78414
2015-01-07,GBP,0.78331
2015-01-08,GBP,0.78177
2015-01-09,GBP,0.7811
2015-01-12,GBP,0.77986
2015-01-13,GBP,0.77653
2015-01-14,GBP,0.77378
2015-01-15,GBP,0.76581
2015-01-16,GBP,0.7637
2015-01-19,GBP,0.76812
2015-01-20,GBP,0.76264
2015-01-21,GBP,0.76687
2015-01-22,GBP,0.75742
2015-01-23,GBP,0.7475
2015-01-26,GBP,0.74494
2015-01-27,GBP,0.74837
2015-01-28,GBP,0.7444
2015-01-29,GBP,0.75166
2015-01-30,GBP,0.7495
2015-02-02,GBP,0.75428
2015-02-03,GBP,0.75694
2015-02-04,GBP,0.74652
2015-02-05,GBP,0.74844
2015-02-06,GBP,0.7422
2015-02-09,GBP,0.7444
2015-02-10,GBP,0.74171
2015-02-11,GBP,0.74331
2015-02-12,GBP,0.7412
2015-02-13,GBP,0.7389
2015-02-16,GBP,0.73862
2015-02-17,GBP,0.74353
2015-02-18,GBP,0.7385
2015-02-19,GBP,0.73704
2015-02-20,GBP,0.7385
2015-02-23,GBP,0.73335
2015-02-24,GBP,0.7338
2015-02-25,GBP,0.73172
2015-02-26,GBP,0.72647
2015-02-27,GBP,0.725
2015-03-02,GBP,0.72783
2015-03-03,GBP,0.72783
2015-03-04,GBP,0.72589
2015-03-05,GBP,0.72319
2015-03-06,GBP,0.7216
2015-03-09,GBP,0.71739
2015-03-10,GBP,0.70919
2015-03-11,GBP,0.7062
2015-03-12,GBP,0.71344
2015-03-13,GBP,0.7123
2015-03-16,GBP,0.71298
2015-03-17,GBP,0.71826
2015-03-18,GBP,0.72426
2015-03-19,GBP,0.72292
2015-03-20,GBP,0.7233
2015-03-23,GBP,0.73208
2015-03-24,GBP,0.73514
2015-03-25,GBP,0.73664
2015-03-26,GBP,0.73267
2015-03-27,GBP,0.7325
2015-03-30,GBP,0.73119
2015-03-31,GBP,0.72416
2015-04-01,GBP,0.7262
2015-04-02,GBP,0.73308
2015-04-03,GBP,0.7351
2015-04-06,GBP,0.73421
2015-04-07,GBP,0.73028
2015-04-08,GBP,0.72481
2015-04-09,GBP,0.72473
2015-04-10,GBP,0.7245
2015-04-13,GBP,0.72056
2015-04-14,GBP,0.72083
2015-04-15,GBP,0.71986
2015-04-16,GBP,0.72067
2015-04-17,GBP,0.7223
2015-04-20,GBP,0.72057
2015-04-21,GBP,0.7193
2015-04-22,GBP,0.71283
2015-04-23,GBP,0.71841
2015-04-24,GBP,0.7157
2015-04-27,GBP,0.7142
2015-04-28,GBP,0.71548
2015-04-29,GBP,0.72058
2015-04-30,GBP,0.73033
2015-05-01,GBP,0.7398
2015-05-04,GBP,0.73719
2015-05-05,GBP,0.7369
2015-05-06,GBP,0.74423
2015-05-07,GBP,0.73026
2015-05-08,GBP,0.72622
2015-05-11,GBP,0.71567
2015-05-12,GBP,0.71579
2015-05-13,GBP,0.72113
2015-05-14,GBP,0.72288
2015-05-15,GBP,0.728
2015-05-18,GBP,0.7225
2015-05-19,GBP,0.71858
2015-05-20,GBP,0.7139
2015-05-21,GBP,0.7093
2015-05-22,GBP,0.7105
2015-05-25,GBP,0.70935
2015-05-26,GBP,0.70717
2015-05-27,GBP,0.71021
2015-05-28,GBP,0.71588
2015-05-29,GBP,0.7187
2015-06-01,GBP,0.71882
2015-06-02,GBP,0.72673
2015-06-03,GBP,0.73495
2015-06-04,GBP,0.72956
2015-06-05,GBP,0.7277
2015-06-08,GBP,0.7352
2015-06-09,GBP,0.733
2015-06-10,GBP,0.73007
2015-06-11,GBP,0.7246
2015-06-12,GBP,0.7234
2015-06-15,GBP,0.72284
2015-06-16,GBP,0.71878
2015-06-17,GBP,0.71634
2015-06-18,GBP,0.71614
2015-06-19,GBP,0.7148
2015-06-22,GBP,0.7166
2015-06-23,GBP,0.71015
2015-06-24,GBP,0.71332
2015-06-25,GBP,0.71118
2015-06-26,GBP,0.7092
2015-06-29,GBP,0.71302
2015-06-30,GBP,0.70955
2015-07-01,GBP,0.70754
2015-07-02,GBP,0.71042
2015-07-03,GBP,0.714
2015-07-06,GBP,0.70839
2015-07-07,GBP,0.71175
2015-07-08,GBP,0.7205
2015-07-09,GBP,0.7199
2015-07-10,GBP,0.71869
2015-07-13,GBP,0.7106
2015-07-14,GBP,0.70433
2015-07-15,GBP,0.70076
2015-07-16,GBP,0.69703
2015-07-17,GBP,0.6941
2015-07-20,GBP,0.69567
2015-07-21,GBP,0.70287
2015-07-22,GBP,0.69984
2015-07-23,GBP,0.70787
2015-07-24,GBP,0.7076
2015-07-27,GBP,0.71243
2015-07-28,GBP,0.70851
2015-07-29,GBP,0.70411
2015-07-30,GBP,0.70083
2015-07-31,GBP,0.7028
2015-08-03,GBP,0.70266
2015-08-04,GBP,0.69946
2015-08-05,GBP,0.69875
2015-08-06,GBP,0.7044
2015-08-07,GBP,0.7072
2015-08-10,GBP,0.70683
2015-08-11,GBP,0.70879
2015-08-12,GBP,0.71432
2015-08-13,GBP,0.71448
2015-08-14,GBP,0.7101
2015-08-17,GBP,0.71071
2015-08-18,GBP,0.704
2015-08-19,GBP,0.70889
2015-08-20,GBP,0.71594
2015-08-21,GBP,0.7252
2015-08-24,GBP,0.73608
2015-08-25,GBP,0.73439
2015-08-26,GBP,0.73252
2015-08-27,GBP,0.7296
2015-08-28,GBP,0.7264
2015-08-31,GBP,0.7307
2015-09-01,GBP,0.73829
2015-09-02,GBP,0.73294
2015-09-03,GBP,0.72891
2015-09-04,GBP,0.7342
2015-09-07,GBP,0.73122
2015-09-08,GBP,0.7279
2015-09-09,GBP,0.73045
2015-09-10,GBP,0.73114
2015-09-11,GBP,0.7349
2015-09-14,GBP,0.7332
2015-09-15,GBP,0.73449
2015-09-16,GBP,0.7285
2015-09-17,GBP,0.73286
2015-09-18,GBP,0.7283
2015-09-21,GBP,0.72109
2015-09-22,GBP,0.72505
2015-09-23,GBP,0.73359
2015-09-24,GBP,0.73403
2015-09-25,GBP,0.7374
2015-09-28,GBP,0.74074
2015-09-29,GBP,0.74263
2015-09-30,GBP,0.73862
2015-10-01,GBP,0.73937
2015-10-02,GBP,0.7381
2015-10-05,GBP,0.73877
2015-10-06,GBP,0.7397
2015-10-07,GBP,0.73361
2015-10-08,GBP,0.7353
2015-10-09,GBP,0.7414
2015-10-12,GBP,0.74014
2015-10-13,GBP,0.74627
2015-10-14,GBP,0.74158
2015-10-15,GBP,0.73503
2015-10-16,GBP,0.7351
2015-10-19,GBP,0.7325
2015-10-20,GBP,0.73498
2015-10-21,GBP,0.73551
2015-10-22,GBP,0.72148
2015-10-23,GBP,0.7195
2015-10-26,GBP,0.72051
2015-10-27,GBP,0.72087
2015-10-28,GBP,0.71567
2015-10-29,GBP,0.71717
2015-10-30,GBP,0.713
2015-11-02,GBP,0.71442
2015-11-03,GBP,0.71082
2015-11-04,GBP,0.70605
2015-11-05,GBP,0.71538
2015-11-06,GBP,0.7136
2015-11-09,GBP,0.71145
2015-11-10,GBP,0.70887
2015-11-11,GBP,0.70685
2015-11-12,GBP,0.7096
2015-11-13,GBP,0.7067
2015-11-16,GBP,0.70283
2015-11-17,GBP,0.69952
2015-11-18,GBP,0.6999
2015-11-19,GBP,0.7017
2015-11-20,GBP,0.7008
2015-11-23,GBP,0.703
2015-11-24,GBP,0.70565
2015-11-25,GBP,0.70219
2015-11-26,GBP,0.70223
2015-11-27,GBP,0.7044
2015-11-30,GBP,0.70174
2015-12-01,GBP,0.70459
2015-12-02,GBP,0.7098
2015-12-03,GBP,0.72172
2015-12-04,GBP,0.7199
2015-12-07,GBP,0.7197
2015-12-08,GBP,0.72559
2015-12-09,GBP,0.72561
2015-12-10,GBP,0.72176
2015-12-11,GBP,0.722
2015-12-14,GBP,0.72495
2015-12-15,GBP,0.72691
2015-12-16,GBP,0.72687
2015-12-17,GBP,0.72673
2015-12-18,GBP,0.7295
2015-12-21,GBP,0.73288
2015-12-22,GBP,0.73849
2015-12-23,GBP,0.73311
2015-12-24,GBP,0.7351
2015-12-25,GBP,0.7353
2015-12-28,GBP,0.73735
2015-12-29,GBP,0.73726
2015-12-30,GBP,0.7377
2015-12-31,GBP,0.737
2016-01-01,GBP,0.7371
2016-01-04,GBP,0.7358
2016-01-05,GBP,0.73266
2016-01-06,GBP,0.73647
2016-01-07,GBP,0.74659
2016-01-08,GBP,0.7521
2016-01-11,GBP,0.74658
2016-01-12,GBP,0.75192
2016-01-13,GBP,0.75453
2016-01-14,GBP,0.75335
2016-01-15,GBP,0.7656
2016-01-18,GBP,0.76389
2016-01-19,GBP,0.77039
2016-01-20,GBP,0.76754
2016-01-21,GBP,0.76402
2016-01-22,GBP,0.7562
2016-01-25,GBP,0.76177
2016-01-26,GBP,0.75714
2016-01-27,GBP,0.7653
2016-01-28,GBP,0.76173
2016-01-29,GBP,0.76
2016-02-01,GBP,0.7551
2016-02-02,GBP,0.75787
2016-02-03,GBP,0.75958
2016-02-04,GBP,0.7683
2016-02-05,GBP,0.7697
2016-02-08,GBP,0.77615
2016-02-09,GBP,0.78
2016-02-10,GBP,0.77582
2016-02-11,GBP,0.78128
2016-02-12,GBP,0.7761
2016-02-15,GBP,0.77325
2016-02-16,GBP,0.77861
2016-02-17,GBP,0.77883
2016-02-18,GBP,0.77513
2016-02-19,GBP,0.7725
2016-02-22,GBP,0.77933
2016-02-23,GBP,0.78568
2016-02-24,GBP,0.79074
2016-02-25,GBP,0.78962
2016-02-26,GBP,0.7882
2016-02-29,GBP,0.78136
2016-03-01,GBP,0.77882
2016-03-02,GBP,0.77195
2016-03-03,GBP,0.77243
2016-03-04,GBP,0.7735
2016-03-07,GBP,0.77216
2016-03-08,GBP,0.77419
2016-03-09,GBP,0.77369
2016-03-10,GBP,0.7825
2016-03-11,GBP,0.7756
2016-03-14,GBP,0.77646
2016-03-15,GBP,0.78443
2016-03-16,GBP,0.78704
2016-03-17,GBP,0.78164
2016-03-18,GBP,0.7783
2016-03-21,GBP,0.78211
2016-03-22,GBP,0.78893
2016-03-23,GBP,0.79214
2016-03-24,GBP,0.78997
2016-03-25,GBP,0.7904
2016-03-28,GBP,0.7853
2016-03-29,GBP,0.78463
2016-03-30,GBP,0.78834
2016-03-31,GBP,0.79184
2016-04-01,GBP,0.801
2016-04-04,GBP,0.79843
2016-04-05,GBP,0.8041
2016-04-06,GBP,0.80665
2016-04-07,GBP,0.8091
2016-04-08,GBP,0.8068
2016-04-11,GBP,0.80184
2016-04-12,GBP,0.7981
2016-04-13,GBP,0.79421
2016-04-14,GBP,0.79621
2016-04-15,GBP,0.794
2016-04-18,GBP,0.79243
2016-04-19,GBP,0.78932
2016-04-20,GBP,0.78827
2016-04-21,GBP,0.78831
2016-04-22,GBP,0.7784
2016-04-25,GBP,0.77794
2016-04-26,GBP,0.77498
2016-04-27,GBP,0.77902
2016-04-28,GBP,0.77716
2016-04-29,GBP,0.7838
2016-05-02,GBP,0.78586
2016-05-03,GBP,0.79065
2016-05-04,GBP,0.79231
2016-05-05,GBP,0.78706
2016-05-06,GBP,0.79013
2016-05-09,GBP,0.78984
2016-05-10,GBP,0.78709
2016-05-11,GBP,0.79122
2016-05-12,GBP,0.78757
2016-05-13,GBP,0.7872
2016-05-16,GBP,0.78509
2016-05-17,GBP,0.78253
2016-05-18,GBP,0.76867
2016-05-19,GBP,0.76696
2016-05-20,GBP,0.7735
2016-05-23,GBP,0.77445
2016-05-24,GBP,0.76173
2016-05-25,GBP,0.75886
2016-05-26,GBP,0.76322
2016-05-27,GBP,0.75992
2016-05-30,GBP,0.76159
2016-05-31,GBP,0.76801
2016-06-01,GBP,0.77591
2016-06-02,GBP,0.77376
2016-06-03,GBP,0.783
2016-06-06,GBP,0.78545
2016-06-07,GBP,0.78099
2016-06-08,GBP,0.78553
2016-06-09,GBP,0.78213
2016-06-10,GBP,0.7886
2016-06-13,GBP,0.79526
2016-06-14,GBP,0.79438
2016-06-15,GBP,0.79327
2016-06-16,GBP,0.79027
2016-06-17,GBP,0.78475
2016-06-20,GBP,0.77097
2016-06-21,GBP,0.7676
2016-06-22,GBP,0.7658
2016-06-23,GBP,0.76419
2016-06-24,GBP,0.8129
2016-06-27,GBP,0.83267
2016-06-28,GBP,0.82904
2016-06-29,GBP,0.82686
2016-06-30,GBP,0.8335
